BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
195706,5,1830,195706,5,1830,,10019217,IOWA,19,1957,June,Thunderstorm Wind,C,45,CLINTON,,6/5/57 18:30,CST,6/5/57 18:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.88,-90.5,,
195706,10,1800,195706,10,1800,,10019218,IOWA,19,1957,June,Tornado,C,111,LEE,,6/10/57 18:00,CST,6/10/57 18:00,0,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,40.5,-91.5,,
195706,11,815,195706,11,815,,10019219,IOWA,19,1957,June,Thunderstorm Wind,C,175,UNION,,6/11/57 8:15,CST,6/11/57 8:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41,-94.4,,
195706,11,1133,195706,11,1133,,10019220,IOWA,19,1957,June,Tornado,C,111,LEE,,6/11/57 11:33,CST,6/11/57 11:33,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,40.38,-91.47,,
195706,13,1500,195706,13,1500,,10019221,IOWA,19,1957,June,Thunderstorm Wind,C,35,CHEROKEE,,6/13/57 15:00,CST,6/13/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.78,-95.58,,
195706,14,430,195706,14,430,,10019222,IOWA,19,1957,June,Thunderstorm Wind,C,53,DECATUR,,6/14/57 4:30,CST,6/14/57 4:30,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,40.58,-93.9,,
195706,16,630,195706,16,630,,10019223,IOWA,19,1957,June,Tornado,C,93,IDA,,6/16/57 6:30,CST,6/16/57 6:30,0,0,0,0,250K,0,,0,,,,F2,47.6,33,,,,,0,,,0,,,42.5,-95.4,43,-94.75
195706,21,1812,195706,21,1812,,10019224,IOWA,19,1957,June,Thunderstorm Wind,C,0,,,6/21/57 18:12,CST,6/21/57 18:12,0,0,0,0,0,0,,72,,,,,0,0,,,,,0,,,0,,,42.38,-96.4,,
195706,21,2000,195706,21,2000,,10019225,IOWA,19,1957,June,Thunderstorm Wind,C,0,,,6/21/57 20:00,CST,6/21/57 20:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.38,-96.4,,
195707,3,400,195707,3,400,,10019226,IOWA,19,1957,July,Thunderstorm Wind,C,35,CHEROKEE,,7/3/57 4:00,CST,7/3/57 4:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,42.7,-95.5,,
195707,3,715,195707,3,715,,10019227,IOWA,19,1957,July,Thunderstorm Wind,C,123,MAHASKA,,7/3/57 7:15,CST,7/3/57 7:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.28,-92.68,,
195707,4,100,195707,4,100,,10019228,IOWA,19,1957,July,Thunderstorm Wind,C,0,,,7/4/57 1:00,CST,7/4/57 1:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43,-96.5,,
195707,4,143,195707,4,143,,10019229,IOWA,19,1957,July,Thunderstorm Wind,C,35,CHEROKEE,,7/4/57 1:43,CST,7/4/57 1:43,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.7,-95.5,,
195707,4,200,195707,4,200,,10019230,IOWA,19,1957,July,Thunderstorm Wind,C,93,IDA,,7/4/57 2:00,CST,7/4/57 2:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.28,-95.5,,
195707,8,100,195707,8,100,,10019232,IOWA,19,1957,July,Thunderstorm Wind,C,21,BUENA VISTA,,7/8/57 1:00,CST,7/8/57 1:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.88,-95.08,,
195707,8,110,195707,8,110,,10019233,IOWA,19,1957,July,Thunderstorm Wind,C,191,WINNESHIEK,,7/8/57 1:10,CST,7/8/57 1:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.28,-91.78,,
195707,21,1100,195707,21,1100,,10019234,IOWA,19,1957,July,Tornado,C,53,DECATUR,,7/21/57 11:00,CST,7/21/57 11:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,40.75,-93.8,,
195707,18,1500,195707,18,1500,,9988919,COLORADO,8,1957,July,Hail,C,75,LOGAN,,7/18/57 15:00,CST,7/18/57 15:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,40.7,-102.8,,
195707,30,1600,195707,30,1600,,9988920,COLORADO,8,1957,July,Tornado,C,125,YUMA,,7/30/57 16:00,CST,7/30/57 16:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.08,-102.73,,
195708,2,2330,195708,2,2330,,9988921,COLORADO,8,1957,August,Thunderstorm Wind,C,13,BOULDER,,8/2/57 23:30,CST,8/2/57 23:30,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,40.2,-105.18,,
195708,3,1855,195708,3,1855,,9988922,COLORADO,8,1957,August,Hail,C,1,ADAMS,,8/3/57 18:55,CST,8/3/57 18:55,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,40,-104.68,,
195708,3,1930,195708,3,1930,,9988923,COLORADO,8,1957,August,Hail,C,41,EL PASO,,8/3/57 19:30,CST,8/3/57 19:30,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,38.78,-104.68,,
195708,5,1700,195708,5,1700,,9988924,COLORADO,8,1957,August,Tornado,C,41,EL PASO,,8/5/57 17:00,CST,8/5/57 17:00,0,0,0,0,.25K,0,,0,,,,,0,33,,,,,0,,,0,,,39.12,-104.9,,
195703,14,1830,195703,14,1830,,10002976,INDIANA,18,1957,March,Tornado,C,89,LAKE,,3/14/57 18:30,CST,3/14/57 18:30,0,0,0,0,25K,0,,0,,,,F1,9.8,30,,,,,0,,,0,,,41.5,-87.45,41.55,-87.27
195703,14,1910,195703,14,1910,,10002977,INDIANA,18,1957,March,Tornado,C,91,LA PORTE,,3/14/57 19:10,CST,3/14/57 19:10,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,41.65,-86.73,,
195703,14,1930,195703,14,1930,,10002978,INDIANA,18,1957,March,Tornado,C,119,OWEN,,3/14/57 19:30,CST,3/14/57 19:30,0,0,0,0,.25K,0,,0,,,,F0,0.1,30,,,,,0,,,0,,,39.23,-86.77,,
195704,3,1600,195704,3,1600,,10002979,INDIANA,18,1957,April,Thunderstorm Wind,C,37,DUBOIS,,4/3/57 16:00,CST,4/3/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.5,-86.68,,
195704,5,1000,195704,5,1000,,10002980,INDIANA,18,1957,April,Thunderstorm Wind,C,5,BARTHOLOMEW,,4/5/57 10:00,CST,4/5/57 10:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.2,-85.9,,
195704,5,1200,195704,5,1200,,10002981,INDIANA,18,1957,April,Tornado,C,135,RANDOLPH,,4/5/57 12:00,CST,4/5/57 12:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.17,-84.88,,
195704,5,1205,195704,5,1205,,10002982,INDIANA,18,1957,April,Tornado,C,35,DELAWARE,,4/5/57 12:05,CST,4/5/57 12:05,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,40.18,-85.38,,
195704,5,1230,195704,5,1230,,10002983,INDIANA,18,1957,April,Tornado,C,53,GRANT,,4/5/57 12:30,CST,4/5/57 12:30,0,0,0,0,.25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,40.42,-85.63,,
195704,8,1600,195704,8,1600,,10117725,SOUTH CAROLINA,45,1957,April,Tornado,C,57,LANCASTER,,4/8/57 16:00,CST,4/8/57 16:00,0,0,0,0,250K,0,,0,,,,F4,6.8,133,,,,,0,,,0,,,34.63,-80.58,34.65,-80.47
195704,8,1620,195704,8,1620,,10117726,SOUTH CAROLINA,45,1957,April,Tornado,C,25,CHESTERFIELD,,4/8/57 16:20,CST,4/8/57 16:20,16,0,0,0,250K,0,,0,,,,F4,34.5,133,,,,,0,,,0,,,34.65,-80.47,34.73,-79.87
195704,8,1700,195704,8,1700,,10117727,SOUTH CAROLINA,45,1957,April,Tornado,C,69,MARLBORO,,4/8/57 17:00,CST,4/8/57 17:00,0,0,0,0,250K,0,,0,,,,F4,14.2,133,,,,,0,,,0,,,34.73,-79.87,34.73,-79.62
195704,8,1710,195704,8,1710,,10117728,SOUTH CAROLINA,45,1957,April,Hail,C,7,ANDERSON,,4/8/57 17:10,CST,4/8/57 17:10,0,0,0,0,0,0,,4,,,,,0,0,,,,,0,,,0,,,34.5,-82.68,,
195704,8,1725,195704,8,1725,,10117729,SOUTH CAROLINA,45,1957,April,Thunderstorm Wind,C,23,CHESTER,,4/8/57 17:25,CST,4/8/57 17:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.7,-81.28,,
195705,2,1314,195705,2,1314,,10117730,SOUTH CAROLINA,45,1957,May,Hail,C,83,SPARTANBURG,,5/2/57 13:14,CST,5/2/57 13:14,0,0,0,0,0,0,,4,,,,,0,0,,,,,0,,,0,,,35,-81.9,,
195703,17,1750,195703,17,1750,,10121990,TEXAS,48,1957,March,Tornado,C,245,JEFFERSON,,3/17/57 17:50,CST,3/17/57 17:50,0,0,0,0,2.5K,0,,0,,,,F2,0.9,100,,,,,0,,,0,,,29.95,-93.95,,
195703,17,1800,195703,17,1800,,10121991,TEXAS,48,1957,March,Thunderstorm Wind,C,0,,,3/17/57 18:00,CST,3/17/57 18:00,0,0,0,0,0,0,,78,,,,,0,0,,,,,0,,,0,,,29.28,-94.78,,
195703,20,945,195703,20,945,,10121992,TEXAS,48,1957,March,Hail,C,103,CRANE,,3/20/57 9:45,CST,3/20/57 9:45,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,31.4,-102.28,,
195703,20,1340,195703,20,1340,,10121993,TEXAS,48,1957,March,Hail,C,81,COKE,,3/20/57 13:40,CST,3/20/57 13:40,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,31.78,-100.28,,
195703,20,1540,195703,20,1540,,10121994,TEXAS,48,1957,March,Hail,C,465,VAL VERDE,,3/20/57 15:40,CST,3/20/57 15:40,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,29.38,-100.9,,
195707,1,1530,195707,1,1530,,10120918,TEXAS,48,1957,July,Hail,C,381,RANDALL,,7/1/57 15:30,CST,7/1/57 15:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,35.08,-101.78,,
195707,1,1700,195707,1,1700,,10120919,TEXAS,48,1957,July,Thunderstorm Wind,C,501,YOAKUM,,7/1/57 17:00,CST,7/1/57 17:00,0,0,0,0,0,0,,80,,,,,0,0,,,,,0,,,0,,,33.2,-102.8,,
195707,21,1556,195707,21,1556,,10120920,TEXAS,48,1957,July,Thunderstorm Wind,C,179,GRAY,,7/21/57 15:56,CST,7/21/57 15:56,0,0,0,0,0,0,,75,,,,,0,0,,,,,0,,,0,,,35.5,-100.78,,
195703,20,1615,195703,20,1615,,10121995,TEXAS,48,1957,March,Hail,C,265,KERR,,3/20/57 16:15,CST,3/20/57 16:15,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,29.98,-99.08,,
195703,20,1645,195703,20,1645,,10121996,TEXAS,48,1957,March,Thunderstorm Wind,C,193,HAMILTON,,3/20/57 16:45,CST,3/20/57 16:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.6,-98.4,,
195703,20,1733,195703,20,1733,,10121997,TEXAS,48,1957,March,Hail,C,171,GILLESPIE,,3/20/57 17:33,CST,3/20/57 17:33,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,30.38,-98.9,,
195703,20,1800,195703,20,1800,,10121998,TEXAS,48,1957,March,Hail,C,453,TRAVIS,,3/20/57 18:00,CST,3/20/57 18:00,0,0,0,0,0,0,,3,,,,,0,0,,,,,0,,,0,,,30.18,-97.68,,
195703,20,1830,195703,20,1830,,10121999,TEXAS,48,1957,March,Hail,C,453,TRAVIS,,3/20/57 18:30,CST,3/20/57 18:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,30.18,-97.68,,
195704,5,1428,195704,5,1428,,10117789,PENNSYLVANIA,42,1957,April,Thunderstorm Wind,C,3,ALLEGHENY,,4/5/57 14:28,CST,4/5/57 14:28,0,0,0,0,0,0,,64,,,,,0,0,,,,,0,,,0,,,40.5,-80.18,,
195704,24,1725,195704,24,1725,,10117790,PENNSYLVANIA,42,1957,April,Thunderstorm Wind,C,0,,,4/24/57 17:25,CST,4/24/57 17:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.88,-80.68,,
195704,28,1715,195704,28,1715,,10117791,PENNSYLVANIA,42,1957,April,Hail,C,91,MONTGOMERY,,4/28/57 17:15,CST,4/28/57 17:15,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,40.08,-75.28,,
195704,28,1810,195704,28,1810,,10117792,PENNSYLVANIA,42,1957,April,Hail,C,45,DELAWARE,,4/28/57 18:10,CST,4/28/57 18:10,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,39.88,-75.28,,
195705,23,2000,195705,23,2000,,10117794,PENNSYLVANIA,42,1957,May,Thunderstorm Wind,C,27,CENTRE,,5/23/57 20:00,CST,5/23/57 20:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.78,-77.78,,
195705,26,1600,195705,26,1600,,10117795,PENNSYLVANIA,42,1957,May,Thunderstorm Wind,C,133,YORK,,5/26/57 16:00,CST,5/26/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.88,-76.68,,
195705,26,1630,195705,26,1630,,10117796,PENNSYLVANIA,42,1957,May,Thunderstorm Wind,C,75,LEBANON,,5/26/57 16:30,CST,5/26/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.28,-76.5,,
195706,13,1500,195706,13,1500,,10117797,PENNSYLVANIA,42,1957,June,Thunderstorm Wind,C,3,ALLEGHENY,,6/13/57 15:00,CST,6/13/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.5,-80.18,,
195706,14,1630,195706,14,1630,,10117798,PENNSYLVANIA,42,1957,June,Thunderstorm Wind,C,45,DELAWARE,,6/14/57 16:30,CST,6/14/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.88,-75.28,,
195706,16,1400,195706,16,1400,,10117799,PENNSYLVANIA,42,1957,June,Thunderstorm Wind,C,3,ALLEGHENY,,6/16/57 14:00,CST,6/16/57 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.5,-80,,
195706,16,1630,195706,16,1630,,10117800,PENNSYLVANIA,42,1957,June,Thunderstorm Wind,C,29,CHESTER,,6/16/57 16:30,CST,6/16/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.88,-75.58,,
195706,24,1448,195706,24,1448,,10117801,PENNSYLVANIA,42,1957,June,Thunderstorm Wind,C,85,MERCER,,6/24/57 14:48,CST,6/24/57 14:48,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.38,-80.4,,
195708,2,1550,195708,2,1550,,10003824,INDIANA,18,1957,August,Thunderstorm Wind,C,81,JOHNSON,,8/2/57 15:50,CST,8/2/57 15:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.38,-86,,
195708,3,1400,195708,3,1400,,10003825,INDIANA,18,1957,August,Thunderstorm Wind,C,141,ST. JOSEPH,,8/3/57 14:00,CST,8/3/57 14:00,0,0,0,0,0,0,,63,,,,,0,0,,,,,0,,,0,,,41.7,-86.28,,
195708,3,1500,195708,3,1500,,10003826,INDIANA,18,1957,August,Thunderstorm Wind,C,0,,,8/3/57 15:00,CST,8/3/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.58,-87.68,,
195708,7,1500,195708,7,1500,,10003827,INDIANA,18,1957,August,Thunderstorm Wind,C,71,JACKSON,,8/7/57 15:00,CST,8/7/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.78,-86.08,,
195708,12,1535,195708,12,1535,,10003828,INDIANA,18,1957,August,Thunderstorm Wind,C,163,VANDERBURGH,,8/12/57 15:35,CST,8/12/57 15:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38,-87.5,,
195708,15,1900,195708,15,1900,,10003829,INDIANA,18,1957,August,Hail,C,3,ALLEN,,8/15/57 19:00,CST,8/15/57 19:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,41,-85.18,,
195708,15,2100,195708,15,2100,,10003830,INDIANA,18,1957,August,Thunderstorm Wind,C,59,HANCOCK,,8/15/57 21:00,CST,8/15/57 21:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.78,-85.78,,
195708,15,2130,195708,15,2130,,10003831,INDIANA,18,1957,August,Thunderstorm Wind,C,97,MARION,,8/15/57 21:30,CST,8/15/57 21:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.7,-86.28,,
195703,13,1853,195703,13,1853,,10019192,IOWA,19,1957,March,Hail,C,129,MILLS,,3/13/57 18:53,CST,3/13/57 18:53,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,41.08,-95.58,,
195704,19,1330,195704,19,1330,,10019193,IOWA,19,1957,April,Tornado,C,191,WINNESHIEK,,4/19/57 13:30,CST,4/19/57 13:30,0,0,0,0,.25K,0,,0,,,,F0,1,300,,,,,0,,,0,,,42.65,-91.9,,
195704,25,1130,195704,25,1130,,10019194,IOWA,19,1957,April,Tornado,C,137,MONTGOMERY,,4/25/57 11:30,CST,4/25/57 11:30,0,0,0,0,25K,0,,0,,,,F0,0,100,,,,,0,,,0,,,41.1,-95,,
195704,25,1600,195704,25,1600,,10019195,IOWA,19,1957,April,Hail,C,173,TAYLOR,,4/25/57 16:00,CST,4/25/57 16:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,40.88,-94.58,,
195705,12,1920,195705,12,1920,,10019196,IOWA,19,1957,May,Hail,C,153,POLK,,5/12/57 19:20,CST,5/12/57 19:20,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,41.5,-93.68,,
195705,12,2230,195705,12,2230,,10019197,IOWA,19,1957,May,Thunderstorm Wind,C,153,POLK,,5/12/57 22:30,CST,5/12/57 22:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.7,-93.58,,
195705,12,2300,195705,12,2300,,10019198,IOWA,19,1957,May,Thunderstorm Wind,C,31,CEDAR,,5/12/57 23:00,CST,5/12/57 23:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.58,-91.18,,
195705,13,1100,195705,13,1100,,10019199,IOWA,19,1957,May,Tornado,C,87,HENRY,,5/13/57 11:00,CST,5/13/57 11:00,0,0,0,0,2.5K,0,,0,,,,F1,6.8,33,,,,,0,,,0,,,41,-91.55,40.92,-91.63
195707,8,2259,195707,8,2259,,10114212,PENNSYLVANIA,42,1957,July,Tornado,C,129,WESTMORELAND,,7/8/57 22:59,CST,7/8/57 22:59,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.17,-79.87,,
195708,7,1315,195708,7,1315,,10114213,PENNSYLVANIA,42,1957,August,Tornado,C,77,LEHIGH,,8/7/57 13:15,CST,8/7/57 13:15,0,0,0,0,.25K,0,,0,,,,F0,0.3,7,,,,,0,,,0,,,40.62,-75.48,,
195709,15,1800,195709,15,1800,,10114214,PENNSYLVANIA,42,1957,September,Tornado,C,109,SNYDER,,9/15/57 18:00,CST,9/15/57 18:00,2,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,40.82,-76.87,,
195709,15,1830,195709,15,1830,,10114215,PENNSYLVANIA,42,1957,September,Tornado,C,105,POTTER,,9/15/57 18:30,CST,9/15/57 18:30,0,0,0,0,25K,0,,0,,,,F1,2,30,,,,,0,,,0,,,41.65,-77.67,,
195709,21,1656,195709,21,1656,,10114216,PENNSYLVANIA,42,1957,September,Tornado,C,49,ERIE,,9/21/57 16:56,CST,9/21/57 16:56,3,0,0,0,25K,0,,0,,,,F1,0.3,200,,,,,0,,,0,,,42.12,-80.08,,
195711,19,1100,195711,19,1100,,10114217,PENNSYLVANIA,42,1957,November,Tornado,C,75,LEBANON,,11/19/57 11:00,CST,11/19/57 11:00,0,0,0,0,25K,0,,0,,,,F2,2,13,,,,,0,,,0,,,40.3,-76.58,,
195711,19,1200,195711,19,1200,,10114218,PENNSYLVANIA,42,1957,November,Tornado,C,107,SCHUYLKILL,,11/19/57 12:00,CST,11/19/57 12:00,0,0,0,0,250K,0,,0,,,,F1,4.3,33,,,,,0,,,0,,,40.67,-76.18,40.72,-76.12
195706,13,400,195706,13,400,,10005275,INDIANA,18,1957,June,Thunderstorm Wind,C,83,KNOX,,6/13/57 4:00,CST,6/13/57 4:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.88,-87.18,,
195706,13,739,195706,13,739,,10005276,INDIANA,18,1957,June,Thunderstorm Wind,C,17,CASS,,6/13/57 7:39,CST,6/13/57 7:39,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,40.7,-86.18,,
195706,1,1600,195706,1,1600,,10105012,OREGON,41,1957,June,Hail,C,49,MORROW,,6/1/57 16:00,CST,6/1/57 16:00,0,0,0,0,0,0,,2.5,,,,,0,0,,,,,0,,,0,,,45.2,-119.68,,
195706,5,1600,195706,5,1600,,10105013,OREGON,41,1957,June,Thunderstorm Wind,C,7,CLATSOP,,6/5/57 16:00,CST,6/5/57 16:00,0,0,0,0,0,0,,83,,,,,0,0,,,,,0,,,0,,,46.2,-123.6,,
195707,13,1900,195707,13,1900,,10105014,OREGON,41,1957,July,Thunderstorm Wind,C,51,MULTNOMAH,,7/13/57 19:00,CST,7/13/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,45.58,-122.58,,
195704,12,1400,195704,12,1400,,10105009,OREGON,41,1957,April,Tornado,C,5,CLACKAMAS,,4/12/57 14:00,CST,4/12/57 14:00,0,0,0,0,2.5K,0,,0,,,,F1,2.5,50,,,,,0,,,0,,,45.38,-122.27,,
195704,12,1430,195704,12,1430,,10105010,OREGON,41,1957,April,Tornado,C,21,GILLIAM,,4/12/57 14:30,CST,4/12/57 14:30,0,0,0,0,2.5K,0,,0,,,,F0,16.2,200,,,,,0,,,0,,,45.48,-120.08,45.43,-119.75
195704,12,1430,195704,12,1430,,10105011,OREGON,41,1957,April,Hail,C,69,WHEELER,,4/12/57 14:30,CST,4/12/57 14:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,44.7,-119.8,,
195703,17,1518,195703,17,1518,,10121986,TEXAS,48,1957,March,Tornado,C,39,BRAZORIA,,3/17/57 15:18,CST,3/17/57 15:18,0,0,0,0,250K,0,,0,,,,F1,6.4,40,,,,,0,,,0,,,29.42,-95.27,29.43,-95.17
195703,17,1630,195703,17,1630,,10121987,TEXAS,48,1957,March,Tornado,C,167,GALVESTON,,3/17/57 16:30,CST,3/17/57 16:30,4,0,0,0,0K,0,,0,,,,F2,7.1,67,,,,,0,,,0,,,29.42,-94.82,29.47,-94.72
195703,17,1645,195703,17,1645,,10121988,TEXAS,48,1957,March,Tornado,C,167,GALVESTON,,3/17/57 16:45,CST,3/17/57 16:45,0,0,0,0,0K,0,,0,,,,F0,7.1,67,,,,,0,,,0,,,29.52,-94.48,29.57,-94.38
195703,17,1700,195703,17,1700,,10121989,TEXAS,48,1957,March,Tornado,C,39,BRAZORIA,,3/17/57 17:00,CST,3/17/57 17:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,29.43,-95.27,,
195704,5,1230,195704,5,1230,,10002984,INDIANA,18,1957,April,Tornado,C,93,LAWRENCE,,4/5/57 12:30,CST,4/5/57 12:30,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,38.98,-86.43,,
195704,5,1230,195704,5,1230,,10002985,INDIANA,18,1957,April,Thunderstorm Wind,C,135,RANDOLPH,,4/5/57 12:30,CST,4/5/57 12:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.2,-85.18,,
195704,5,1245,195704,5,1245,,10002986,INDIANA,18,1957,April,Tornado,C,93,LAWRENCE,,4/5/57 12:45,CST,4/5/57 12:45,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.93,-86.53,,
195704,5,1315,195704,5,1315,,10002987,INDIANA,18,1957,April,Tornado,C,75,JAY,,4/5/57 13:15,CST,4/5/57 13:15,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,40.37,-85.13,,
195704,5,1400,195704,5,1400,,10002988,INDIANA,18,1957,April,Tornado,C,65,HENRY,,4/5/57 14:00,CST,4/5/57 14:00,1,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,40.05,-85.52,,
195704,24,1200,195704,24,1200,,10002989,INDIANA,18,1957,April,Tornado,C,5,BARTHOLOMEW,,4/24/57 12:00,CST,4/24/57 12:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.25,-85.93,,
195704,26,1230,195704,26,1230,,10002990,INDIANA,18,1957,April,Tornado,C,73,JASPER,,4/26/57 12:30,CST,4/26/57 12:30,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,41.15,-87.12,,
195704,26,1430,195704,26,1430,,10002991,INDIANA,18,1957,April,Tornado,C,49,FULTON,,4/26/57 14:30,CST,4/26/57 14:30,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,41.15,-86.33,,
195704,26,1500,195704,26,1500,,10002992,INDIANA,18,1957,April,Thunderstorm Wind,C,169,WABASH,,4/26/57 15:00,CST,4/26/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.78,-85.78,,
195704,26,1600,195704,26,1600,,10002993,INDIANA,18,1957,April,Tornado,C,103,MIAMI,,4/26/57 16:00,CST,4/26/57 16:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.87,-86.08,,
195704,26,1900,195704,26,1900,,10002994,INDIANA,18,1957,April,Tornado,C,59,HANCOCK,,4/26/57 19:00,CST,4/26/57 19:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,39.78,-85.77,,
